Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-02-21;Canada;9;0;3;0.00;33.33;66.67
2020-02-21;Belgique;1;0;1;0.00;100.00;0.00
2020-02-21;Australie;19;0;11;0.00;57.89;42.11
2020-02-21;Émirats Arabes Unis;9;0;4;0.00;44.44;55.56
2020-02-20;Émirats Arabes Unis;9;0;4;0.00;44.44;55.56
2020-02-20;Australie;15;0;10;0.00;66.67;33.33
2020-02-20;Belgique;1;0;1;0.00;100.00;0.00
2020-02-20;Canada;8;0;1;0.00;12.50;87.50
2020-02-20;Chine;74999;2236;18002;2.98;24.00;73.02
2020-02-20;Allemagne;16;0;12;0.00;75.00;25.00
2020-02-20;Espagne;2;0;2;0.00;100.00;0.00
2020-02-20;Égypte;1;0;0;0.00;0.00;100.00
2020-02-20;Finlande;1;0;1;0.00;100.00;0.00
2020-02-20;France;12;1;4;8.33;33.33;58.33
2020-02-20;Royaume-Uni;9;0;8;0.00;88.89;11.11
2020-02-20;Hong-Kong;68;2;6;2.94;8.82;88.24
2020-02-20;Inde;3;0;3;0.00;100.00;0.00
2020-02-20;Iran;5;2;0;40.00;0.00;60.00
2020-02-20;Italie;3;0;0;0.00;0.00;100.00
2020-02-20;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-20;Japon;94;1;18;1.06;19.15;79.79
2020-02-20;Corée du Sud;104;1;16;0.96;15.38;83.65
2020-02-20;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-20;Macao;10;0;6;0.00;60.00;40.00
2020-02-20;Malaisie;22;0;15;0.00;68.18;31.82
2020-02-20;Népal;1;0;1;0.00;100.00;0.00
2020-02-20;Philippines;3;1;1;33.33;33.33;33.33
2020-02-20;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-20;Singapour;84;0;34;0.00;40.48;59.52
2020-02-20;Suède;1;0;0;0.00;0.00;100.00
2020-02-20;Taïwan;24;1;2;4.17;8.33;87.50
2020-02-20;Thaïlande;35;0;15;0.00;42.86;57.14
2020-02-20;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-20;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-20;Autres;634;2;1;0.32;0.16;99.53
2020-02-19;Autres;621;0;1;0.00;0.16;99.84
2020-02-19;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-19;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-19;Taïwan;23;1;2;4.35;8.70;86.96
2020-02-19;Thaïlande;35;0;15;0.00;42.86;57.14
2020-02-19;Singapour;84;0;34;0.00;40.48;59.52
2020-02-19;Suède;1;0;0;0.00;0.00;100.00
2020-02-19;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-19;Philippines;3;1;1;33.33;33.33;33.33
2020-02-19;Népal;1;0;1;0.00;100.00;0.00
2020-02-19;Malaisie;22;0;15;0.00;68.18;31.82
2020-02-19;Macao;10;0;5;0.00;50.00;50.00
2020-02-19;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-19;Corée du Sud;31;0;12;0.00;38.71;61.29
2020-02-19;Japon;84;1;18;1.19;21.43;77.38
2020-02-19;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-19;Italie;3;0;0;0.00;0.00;100.00
2020-02-19;Iran;2;2;0;100.00;0.00;0.00
2020-02-19;Inde;3;0;3;0.00;100.00;0.00
2020-02-19;Hong-Kong;63;2;5;3.17;7.94;88.89
2020-02-19;Royaume-Uni;9;0;8;0.00;88.89;11.11
2020-02-19;France;12;1;4;8.33;33.33;58.33
2020-02-19;Finlande;1;0;1;0.00;100.00;0.00
2020-02-19;Égypte;1;0;0;0.00;0.00;100.00
2020-02-19;Espagne;2;0;2;0.00;100.00;0.00
2020-02-19;Allemagne;16;0;12;0.00;75.00;25.00
2020-02-19;Chine;74546;2114;15952;2.84;21.40;75.77
2020-02-19;Canada;8;0;1;0.00;12.50;87.50
2020-02-19;Belgique;1;0;1;0.00;100.00;0.00
2020-02-19;Australie;15;0;10;0.00;66.67;33.33
2020-02-19;Émirats Arabes Unis;9;0;4;0.00;44.44;55.56
2020-02-18;Émirats Arabes Unis;9;0;4;0.00;44.44;55.56
2020-02-18;Australie;15;0;10;0.00;66.67;33.33
2020-02-18;Belgique;1;0;1;0.00;100.00;0.00
2020-02-18;Canada;8;0;1;0.00;12.50;87.50
2020-02-18;Chine;74139;2002;14199;2.70;19.15;78.15
2020-02-18;Allemagne;16;0;12;0.00;75.00;25.00
2020-02-18;Espagne;2;0;2;0.00;100.00;0.00
2020-02-18;Égypte;1;0;0;0.00;0.00;100.00
2020-02-18;Finlande;1;0;1;0.00;100.00;0.00
2020-02-18;France;12;1;4;8.33;33.33;58.33
2020-02-18;Royaume-Uni;9;0;8;0.00;88.89;11.11
2020-02-18;Hong-Kong;62;1;2;1.61;3.23;95.16
2020-02-18;Inde;3;0;3;0.00;100.00;0.00
2020-02-18;Italie;3;0;0;0.00;0.00;100.00
2020-02-18;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-18;Japon;74;1;13;1.35;17.57;81.08
2020-02-18;Corée du Sud;31;0;12;0.00;38.71;61.29
2020-02-18;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-18;Macao;10;0;5;0.00;50.00;50.00
2020-02-18;Malaisie;22;0;13;0.00;59.09;40.91
2020-02-18;Népal;1;0;1;0.00;100.00;0.00
2020-02-18;Philippines;3;1;1;33.33;33.33;33.33
2020-02-18;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-18;Singapour;81;0;29;0.00;35.80;64.20
2020-02-18;Suède;1;0;0;0.00;0.00;100.00
2020-02-18;Taïwan;22;1;2;4.55;9.09;86.36
2020-02-18;Thaïlande;35;0;15;0.00;42.86;57.14
2020-02-18;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-18;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-18;Autres;542;0;0;0.00;0.00;100.00
2020-02-17;Autres;454;0;0;0.00;0.00;100.00
2020-02-17;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-17;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-17;Thaïlande;35;0;15;0.00;42.86;57.14
2020-02-17;Taïwan;22;1;2;4.55;9.09;86.36
2020-02-17;Suède;1;0;0;0.00;0.00;100.00
2020-02-17;Singapour;77;0;24;0.00;31.17;68.83
2020-02-17;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-17;Philippines;3;1;1;33.33;33.33;33.33
2020-02-17;Népal;1;0;1;0.00;100.00;0.00
2020-02-17;Malaisie;22;0;7;0.00;31.82;68.18
2020-02-17;Macao;10;0;5;0.00;50.00;50.00
2020-02-17;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-17;Corée du Sud;30;0;10;0.00;33.33;66.67
2020-02-17;Japon;66;1;12;1.52;18.18;80.30
2020-02-17;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-17;Italie;3;0;0;0.00;0.00;100.00
2020-02-17;Inde;3;0;3;0.00;100.00;0.00
2020-02-17;Hong-Kong;60;1;2;1.67;3.33;95.00
2020-02-17;Royaume-Uni;9;0;8;0.00;88.89;11.11
2020-02-17;France;12;1;4;8.33;33.33;58.33
2020-02-17;Finlande;1;0;1;0.00;100.00;0.00
2020-02-17;Égypte;1;0;0;0.00;0.00;100.00
2020-02-17;Espagne;2;0;2;0.00;100.00;0.00
2020-02-17;Allemagne;16;0;1;0.00;6.25;93.75
2020-02-17;Chine;72364;1863;12455;2.57;17.21;80.21
2020-02-17;Canada;8;0;1;0.00;12.50;87.50
2020-02-17;Belgique;1;0;1;0.00;100.00;0.00
2020-02-17;Australie;15;0;10;0.00;66.67;33.33
2020-02-17;Émirats Arabes Unis;9;0;4;0.00;44.44;55.56
2020-02-16;Émirats Arabes Unis;9;0;4;0.00;44.44;55.56
2020-02-16;Australie;15;0;8;0.00;53.33;46.67
2020-02-16;Belgique;1;0;0;0.00;0.00;100.00
2020-02-16;Canada;7;0;1;0.00;14.29;85.71
2020-02-16;Chine;70446;1765;10748;2.51;15.26;82.24
2020-02-16;Allemagne;16;0;1;0.00;6.25;93.75
2020-02-16;Espagne;2;0;2;0.00;100.00;0.00
2020-02-16;Égypte;1;0;0;0.00;0.00;100.00
2020-02-16;Finlande;1;0;1;0.00;100.00;0.00
2020-02-16;France;12;1;4;8.33;33.33;58.33
2020-02-16;Royaume-Uni;9;0;8;0.00;88.89;11.11
2020-02-16;Hong-Kong;57;1;2;1.75;3.51;94.74
2020-02-16;Inde;3;0;3;0.00;100.00;0.00
2020-02-16;Italie;3;0;0;0.00;0.00;100.00
2020-02-16;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-16;Japon;59;1;12;1.69;20.34;77.97
2020-02-16;Corée du Sud;29;0;9;0.00;31.03;68.97
2020-02-16;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-16;Macao;10;0;5;0.00;50.00;50.00
2020-02-16;Malaisie;22;0;7;0.00;31.82;68.18
2020-02-16;Népal;1;0;1;0.00;100.00;0.00
2020-02-16;Philippines;3;1;1;33.33;33.33;33.33
2020-02-16;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-16;Singapour;75;0;18;0.00;24.00;76.00
2020-02-16;Suède;1;0;0;0.00;0.00;100.00
2020-02-16;Taïwan;20;1;2;5.00;10.00;85.00
2020-02-16;Thaïlande;34;0;14;0.00;41.18;58.82
2020-02-16;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-16;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-16;Autres;355;0;0;0.00;0.00;100.00
2020-02-15;Autres;285;0;0;0.00;0.00;100.00
2020-02-15;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-15;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-15;Thaïlande;33;0;12;0.00;36.36;63.64
2020-02-15;Taïwan;18;0;2;0.00;11.11;88.89
2020-02-15;Suède;1;0;0;0.00;0.00;100.00
2020-02-15;Singapour;72;0;18;0.00;25.00;75.00
2020-02-15;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-15;Philippines;3;1;1;33.33;33.33;33.33
2020-02-15;Népal;1;0;1;0.00;100.00;0.00
2020-02-15;Malaisie;22;0;7;0.00;31.82;68.18
2020-02-15;Macao;10;0;3;0.00;30.00;70.00
2020-02-15;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-15;Corée du Sud;28;0;9;0.00;32.14;67.86
2020-02-15;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-15;Japon;43;1;12;2.33;27.91;69.77
2020-02-15;Italie;3;0;0;0.00;0.00;100.00
2020-02-15;Inde;3;0;0;0.00;0.00;100.00
2020-02-15;Hong-Kong;56;1;1;1.79;1.79;96.43
2020-02-15;Royaume-Uni;9;0;1;0.00;11.11;88.89
2020-02-15;France;12;1;4;8.33;33.33;58.33
2020-02-15;Finlande;1;0;1;0.00;100.00;0.00
2020-02-15;Égypte;1;0;0;0.00;0.00;100.00
2020-02-15;Espagne;2;0;2;0.00;100.00;0.00
2020-02-15;Allemagne;16;0;1;0.00;6.25;93.75
2020-02-15;Chine;68347;1662;9294;2.43;13.60;83.97
2020-02-15;Canada;7;0;1;0.00;14.29;85.71
2020-02-15;Belgique;1;0;0;0.00;0.00;100.00
2020-02-15;Australie;15;0;8;0.00;53.33;46.67
2020-02-15;Émirats Arabes Unis;8;0;3;0.00;37.50;62.50
2020-02-14;Émirats Arabes Unis;8;0;1;0.00;12.50;87.50
2020-02-14;Australie;15;0;8;0.00;53.33;46.67
2020-02-14;Belgique;1;0;0;0.00;0.00;100.00
2020-02-14;Canada;7;0;1;0.00;14.29;85.71
2020-02-14;Chine;66292;1520;7973;2.29;12.03;85.68
2020-02-14;Allemagne;16;0;1;0.00;6.25;93.75
2020-02-14;Espagne;2;0;0;0.00;0.00;100.00
2020-02-14;Égypte;1;0;0;0.00;0.00;100.00
2020-02-14;Finlande;1;0;1;0.00;100.00;0.00
2020-02-14;France;11;0;2;0.00;18.18;81.82
2020-02-14;Royaume-Uni;9;0;1;0.00;11.11;88.89
2020-02-14;Hong-Kong;56;1;1;1.79;1.79;96.43
2020-02-14;Inde;3;0;0;0.00;0.00;100.00
2020-02-14;Italie;3;0;0;0.00;0.00;100.00
2020-02-14;Japon;29;1;9;3.45;31.03;65.52
2020-02-14;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-14;Corée du Sud;28;0;7;0.00;25.00;75.00
2020-02-14;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-14;Macao;10;0;3;0.00;30.00;70.00
2020-02-14;Malaisie;19;0;3;0.00;15.79;84.21
2020-02-14;Népal;1;0;1;0.00;100.00;0.00
2020-02-14;Philippines;3;1;1;33.33;33.33;33.33
2020-02-14;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-14;Singapour;67;0;17;0.00;25.37;74.63
2020-02-14;Suède;1;0;0;0.00;0.00;100.00
2020-02-14;Taïwan;18;0;2;0.00;11.11;88.89
2020-02-14;Thaïlande;33;0;12;0.00;36.36;63.64
2020-02-14;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-14;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-14;Autres;218;0;0;0.00;0.00;100.00
2020-02-13;Autres;175;0;0;0.00;0.00;100.00
2020-02-13;États-Unis;15;0;3;0.00;20.00;80.00
2020-02-13;Viet Nam;16;0;7;0.00;43.75;56.25
2020-02-13;Thaïlande;33;0;12;0.00;36.36;63.64
2020-02-13;Taïwan;18;0;1;0.00;5.56;94.44
2020-02-13;Suède;1;0;0;0.00;0.00;100.00
2020-02-13;Singapour;58;0;15;0.00;25.86;74.14
2020-02-13;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-13;Philippines;3;1;1;33.33;33.33;33.33
2020-02-13;Népal;1;0;1;0.00;100.00;0.00
2020-02-13;Malaisie;19;0;3;0.00;15.79;84.21
2020-02-13;Macao;10;0;3;0.00;30.00;70.00
2020-02-13;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-13;Corée du Sud;28;0;7;0.00;25.00;75.00
2020-02-13;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-13;Japon;28;1;9;3.57;32.14;64.29
2020-02-13;Italie;3;0;0;0.00;0.00;100.00
2020-02-13;Inde;3;0;0;0.00;0.00;100.00
2020-02-13;Hong-Kong;53;1;1;1.89;1.89;96.23
2020-02-13;Royaume-Uni;9;0;1;0.00;11.11;88.89
2020-02-13;France;11;0;2;0.00;18.18;81.82
2020-02-13;Finlande;1;0;1;0.00;100.00;0.00
2020-02-13;Espagne;2;0;0;0.00;0.00;100.00
2020-02-13;Allemagne;16;0;1;0.00;6.25;93.75
2020-02-13;Chine;59832;1368;6213;2.29;10.38;87.33
2020-02-13;Canada;7;0;1;0.00;14.29;85.71
2020-02-13;Belgique;1;0;0;0.00;0.00;100.00
2020-02-13;Australie;15;0;8;0.00;53.33;46.67
2020-02-13;Émirats Arabes Unis;8;0;1;0.00;12.50;87.50
2020-02-12;Émirats Arabes Unis;8;0;1;0.00;12.50;87.50
2020-02-12;Australie;15;0;2;0.00;13.33;86.67
2020-02-12;Belgique;1;0;0;0.00;0.00;100.00
2020-02-12;Canada;7;0;1;0.00;14.29;85.71
2020-02-12;Chine;44699;1116;5079;2.50;11.36;86.14
2020-02-12;Allemagne;16;0;0;0.00;0.00;100.00
2020-02-12;Espagne;2;0;0;0.00;0.00;100.00
2020-02-12;Finlande;1;0;1;0.00;100.00;0.00
2020-02-12;France;11;0;2;0.00;18.18;81.82
2020-02-12;Royaume-Uni;9;0;1;0.00;11.11;88.89
2020-02-12;Hong-Kong;50;1;1;2.00;2.00;96.00
2020-02-12;Inde;3;0;0;0.00;0.00;100.00
2020-02-12;Italie;3;0;0;0.00;0.00;100.00
2020-02-12;Japon;28;0;9;0.00;32.14;67.86
2020-02-12;Cambodge;1;0;1;0.00;100.00;0.00
2020-02-12;Corée du Sud;28;0;7;0.00;25.00;75.00
2020-02-12;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-12;Macao;10;0;2;0.00;20.00;80.00
2020-02-12;Malaisie;18;0;3;0.00;16.67;83.33
2020-02-12;Népal;1;0;1;0.00;100.00;0.00
2020-02-12;Philippines;3;1;1;33.33;33.33;33.33
2020-02-12;Fédération de Russie;2;0;2;0.00;100.00;0.00
2020-02-12;Suède;1;0;0;0.00;0.00;100.00
2020-02-12;Singapour;50;0;15;0.00;30.00;70.00
2020-02-12;Taïwan;18;0;1;0.00;5.56;94.44
2020-02-12;Thaïlande;33;0;10;0.00;30.30;69.70
2020-02-12;Viet Nam;15;0;6;0.00;40.00;60.00
2020-02-12;États-Unis;13;0;3;0.00;23.08;76.92
2020-02-12;Autres;175;0;0;0.00;0.00;100.00
2020-02-11;Autres;135;0;0;0.00;0.00;100.00
2020-02-11;États-Unis;13;0;3;0.00;23.08;76.92
2020-02-11;Viet Nam;15;0;6;0.00;40.00;60.00
2020-02-11;Thaïlande;33;0;10;0.00;30.30;69.70
2020-02-11;Taïwan;18;0;1;0.00;5.56;94.44
2020-02-11;Singapour;47;0;9;0.00;19.15;80.85
2020-02-11;Suède;1;0;0;0.00;0.00;100.00
2020-02-11;Fédération de Russie;2;0;0;0.00;0.00;100.00
2020-02-11;Philippines;3;1;0;33.33;0.00;66.67
2020-02-11;Népal;1;0;0;0.00;0.00;100.00
2020-02-11;Malaisie;18;0;3;0.00;16.67;83.33
2020-02-11;Macao;10;0;1;0.00;10.00;90.00
2020-02-11;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-11;Corée du Sud;28;0;3;0.00;10.71;89.29
2020-02-11;Cambodge;1;0;0;0.00;0.00;100.00
2020-02-11;Japon;26;0;9;0.00;34.62;65.38
2020-02-11;Italie;3;0;0;0.00;0.00;100.00
2020-02-11;Inde;3;0;0;0.00;0.00;100.00
2020-02-11;Hong-Kong;49;1;0;2.04;0.00;97.96
2020-02-11;Royaume-Uni;8;0;0;0.00;0.00;100.00
2020-02-11;France;11;0;0;0.00;0.00;100.00
2020-02-11;Finlande;1;0;0;0.00;0.00;100.00
2020-02-11;Espagne;2;0;0;0.00;0.00;100.00
2020-02-11;Allemagne;16;0;0;0.00;0.00;100.00
2020-02-11;Chine;44327;1111;4635;2.51;10.46;87.04
2020-02-11;Canada;7;0;0;0.00;0.00;100.00
2020-02-11;Belgique;1;0;0;0.00;0.00;100.00
2020-02-11;Australie;15;0;2;0.00;13.33;86.67
2020-02-11;Émirats Arabes Unis;8;0;0;0.00;0.00;100.00
2020-02-10;Émirats Arabes Unis;8;0;0;0.00;0.00;100.00
2020-02-10;Australie;15;0;2;0.00;13.33;86.67
2020-02-10;Belgique;1;0;0;0.00;0.00;100.00
2020-02-10;Canada;7;0;0;0.00;0.00;100.00
2020-02-10;Chine;42306;1011;3917;2.39;9.26;88.35
2020-02-10;Allemagne;14;0;0;0.00;0.00;100.00
2020-02-10;Espagne;2;0;0;0.00;0.00;100.00
2020-02-10;Finlande;1;0;0;0.00;0.00;100.00
2020-02-10;France;11;0;0;0.00;0.00;100.00
2020-02-10;Royaume-Uni;8;0;0;0.00;0.00;100.00
2020-02-10;Hong-Kong;38;1;0;2.63;0.00;97.37
2020-02-10;Inde;3;0;0;0.00;0.00;100.00
2020-02-10;Italie;3;0;0;0.00;0.00;100.00
2020-02-10;Japon;26;0;4;0.00;15.38;84.62
2020-02-10;Cambodge;1;0;0;0.00;0.00;100.00
2020-02-10;Corée du Sud;27;0;3;0.00;11.11;88.89
2020-02-10;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-10;Macao;10;0;1;0.00;10.00;90.00
2020-02-10;Malaisie;18;0;1;0.00;5.56;94.44
2020-02-10;Népal;1;0;0;0.00;0.00;100.00
2020-02-10;Philippines;3;1;0;33.33;0.00;66.67
2020-02-10;Fédération de Russie;2;0;0;0.00;0.00;100.00
2020-02-10;Singapour;45;0;2;0.00;4.44;95.56
2020-02-10;Suède;1;0;0;0.00;0.00;100.00
2020-02-10;Taïwan;18;0;1;0.00;5.56;94.44
2020-02-10;Thaïlande;32;0;10;0.00;31.25;68.75
2020-02-10;Viet Nam;14;0;1;0.00;7.14;92.86
2020-02-10;États-Unis;12;0;3;0.00;25.00;75.00
2020-02-10;Autres;135;0;0;0.00;0.00;100.00
2020-02-09;Autres;64;0;0;0.00;0.00;100.00
2020-02-09;États-Unis;12;0;3;0.00;25.00;75.00
2020-02-09;Viet Nam;13;0;1;0.00;7.69;92.31
2020-02-09;Taïwan;18;0;1;0.00;5.56;94.44
2020-02-09;Thaïlande;32;0;10;0.00;31.25;68.75
2020-02-09;Singapour;40;0;2;0.00;5.00;95.00
2020-02-09;Suède;1;0;0;0.00;0.00;100.00
2020-02-09;Fédération de Russie;2;0;0;0.00;0.00;100.00
2020-02-09;Philippines;3;1;0;33.33;0.00;66.67
2020-02-09;Népal;1;0;0;0.00;0.00;100.00
2020-02-09;Malaisie;16;0;1;0.00;6.25;93.75
2020-02-09;Macao;10;0;1;0.00;10.00;90.00
2020-02-09;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-09;Corée du Sud;25;0;3;0.00;12.00;88.00
2020-02-09;Cambodge;1;0;0;0.00;0.00;100.00
2020-02-09;Japon;26;0;1;0.00;3.85;96.15
2020-02-09;Italie;3;0;0;0.00;0.00;100.00
2020-02-09;Inde;3;0;0;0.00;0.00;100.00
2020-02-09;Hong-Kong;29;1;0;3.45;0.00;96.55
2020-02-09;Royaume-Uni;3;0;0;0.00;0.00;100.00
2020-02-09;France;11;0;0;0.00;0.00;100.00
2020-02-09;Finlande;1;0;0;0.00;0.00;100.00
2020-02-09;Espagne;2;0;0;0.00;0.00;100.00
2020-02-09;Allemagne;14;0;0;0.00;0.00;100.00
2020-02-09;Chine;39790;904;3218;2.27;8.09;89.64
2020-02-09;Canada;7;0;0;0.00;0.00;100.00
2020-02-09;Belgique;1;0;0;0.00;0.00;100.00
2020-02-09;Australie;15;0;2;0.00;13.33;86.67
2020-02-09;Émirats Arabes Unis;7;0;0;0.00;0.00;100.00
2020-02-08;Émirats Arabes Unis;7;0;0;0.00;0.00;100.00
2020-02-08;Australie;15;0;2;0.00;13.33;86.67
2020-02-08;Belgique;1;0;0;0.00;0.00;100.00
2020-02-08;Canada;7;0;0;0.00;0.00;100.00
2020-02-08;Chine;36778;804;2595;2.19;7.06;90.76
2020-02-08;Allemagne;13;0;0;0.00;0.00;100.00
2020-02-08;Espagne;1;0;0;0.00;0.00;100.00
2020-02-08;Finlande;1;0;0;0.00;0.00;100.00
2020-02-08;Royaume-Uni;3;0;0;0.00;0.00;100.00
2020-02-08;France;11;0;0;0.00;0.00;100.00
2020-02-08;Hong-Kong;26;1;0;3.85;0.00;96.15
2020-02-08;Inde;3;0;0;0.00;0.00;100.00
2020-02-08;Italie;3;0;0;0.00;0.00;100.00
2020-02-08;Japon;25;0;1;0.00;4.00;96.00
2020-02-08;Cambodge;1;0;0;0.00;0.00;100.00
2020-02-08;Corée du Sud;24;0;1;0.00;4.17;95.83
2020-02-08;Sri Lanka;1;0;1;0.00;100.00;0.00
2020-02-08;Macao;10;0;1;0.00;10.00;90.00
2020-02-08;Malaisie;16;0;1;0.00;6.25;93.75
2020-02-08;Népal;1;0;0;0.00;0.00;100.00
2020-02-08;Philippines;3;1;0;33.33;0.00;66.67
2020-02-08;Fédération de Russie;2;0;0;0.00;0.00;100.00
2020-02-08;Suède;1;0;0;0.00;0.00;100.00
2020-02-08;Singapour;33;0;2;0.00;6.06;93.94
2020-02-08;Thaïlande;32;0;10;0.00;31.25;68.75
2020-02-08;Taïwan;17;0;1;0.00;5.88;94.12
2020-02-08;Viet Nam;13;0;1;0.00;7.69;92.31
2020-02-08;États-Unis;12;0;0;0.00;0.00;100.00
2020-02-08;Autres;61;0;0;0.00;0.00;100.00
2020-02-07;Autres;61;0;0;0.00;0.00;100.00
2020-02-07;États-Unis;12;0;0;0.00;0.00;100.00
2020-02-07;Viet Nam;10;0;1;0.00;10.00;90.00
2020-02-07;Taïwan;16;0;1;0.00;6.25;93.75
2020-02-07;Thaïlande;25;0;5;0.00;20.00;80.00
2020-02-07;Singapour;30;0;0;0.00;0.00;100.00
2020-02-07;Suède;1;0;0;0.00;0.00;100.00
2020-02-07;Fédération de Russie;2;0;0;0.00;0.00;100.00
2020-02-07;Philippines;3;1;0;33.33;0.00;66.67
2020-02-07;Népal;1;0;0;0.00;0.00;100.00
2020-02-07;Malaisie;12;0;1;0.00;8.33;91.67
2020-02-07;Macao;10;0;1;0.00;10.00;90.00
2020-02-07;Sri Lanka;1;0;0;0.00;0.00;100.00
2020-02-07;Corée du Sud;24;0;1;0.00;4.17;95.83
2020-02-07;Cambodge;1;0;0;0.00;0.00;100.00
2020-02-07;Japon;25;0;1;0.00;4.00;96.00
2020-02-07;Italie;3;0;0;0.00;0.00;100.00
2020-02-07;Inde;3;0;0;0.00;0.00;100.00
2020-02-07;Hong-Kong;25;1;0;4.00;0.00;96.00
2020-02-07;Royaume-Uni;3;0;0;0.00;0.00;100.00
2020-02-07;France;6;0;0;0.00;0.00;100.00
2020-02-07;Finlande;1;0;0;0.00;0.00;100.00
2020-02-07;Espagne;1;0;0;0.00;0.00;100.00
2020-02-07;Allemagne;13;0;0;0.00;0.00;100.00
2020-02-07;Chine;34075;717;1998;2.10;5.86;92.03
2020-02-07;Canada;7;0;0;0.00;0.00;100.00
2020-02-07;Belgique;1;0;0;0.00;0.00;100.00
2020-02-07;Australie;15;0;2;0.00;13.33;86.67
2020-02-07;Émirats Arabes Unis;5;0;0;0.00;0.00;100.00
2020-02-06;Émirats Arabes Unis;5;0;0;0.00;0.00;100.00
2020-02-06;Australie;14;0;2;0.00;14.29;85.71
2020-02-06;Belgique;1;0;0;0.00;0.00;100.00
2020-02-06;Canada;5;0;0;0.00;0.00;100.00
2020-02-06;Chine;30553;632;1476;2.07;4.83;93.10
2020-02-06;Allemagne;12;0;0;0.00;0.00;100.00
2020-02-06;Espagne;1;0;0;0.00;0.00;100.00
2020-02-06;Finlande;1;0;0;0.00;0.00;100.00
2020-02-06;France;6;0;0;0.00;0.00;100.00
2020-02-06;Royaume-Uni;2;0;0;0.00;0.00;100.00
2020-02-06;Hong-Kong;24;1;0;4.17;0.00;95.83
2020-02-06;Inde;3;0;0;0.00;0.00;100.00
2020-02-06;Italie;2;0;0;0.00;0.00;100.00
2020-02-06;Japon;45;0;1;0.00;2.22;97.78
2020-02-06;Cambodge;1;0;0;0.00;0.00;100.00
2020-02-06;Corée du Sud;23;0;0;0.00;0.00;100.00
2020-02-06;Sri Lanka;1;0;0;0.00;0.00;100.00
2020-02-06;Macao;10;0;1;0.00;10.00;90.00
2020-02-06;Malaisie;12;0;0;0.00;0.00;100.00
2020-02-06;Népal;1;0;0;0.00;0.00;100.00
2020-02-06;Philippines;2;1;0;50.00;0.00;50.00
2020-02-06;Fédération de Russie;2;0;0;0.00;0.00;100.00
2020-02-06;Suède;1;0;0;0.00;0.00;100.00
2020-02-06;Singapour;28;0;0;0.00;0.00;100.00
2020-02-06;Thaïlande;25;0;5;0.00;20.00;80.00
2020-02-06;Taïwan;16;0;1;0.00;6.25;93.75
2020-02-06;Viet Nam;10;0;1;0.00;10.00;90.00
2020-02-06;États-Unis;12;0;0;0.00;0.00;100.00
2020-02-05;États-Unis;12;0;0;0.00;0.00;100.00
2020-02-05;Viet Nam;8;0;1;0.00;12.50;87.50
2020-02-05;Taïwan;11;0;0;0.00;0.00;100.00
2020-02-05;Thaïlande;25;0;5;0.00;20.00;80.00
2020-02-05;Singapour;28;0;0;0.00;0.00;100.00
2020-02-05;Suède;1;0;0;0.00;0.00;100.00
